,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,cleaned_tweet,cluster,label,score
10,1844600481555021888,Fri Oct 11 04:46:40 +0000 2024,11064,Bantu doa der ini wasit gk kalah kontroversialnya pas laga Australia VS Bahrain dimana pemain australia dia kasih kartu merah dan Bahrain menang atas Australia https://t.co/kdAADtQo4M,1844600481555021888,https://pbs.twimg.com/media/GZlWW6hbgAAdaiT.jpg,,in,대전,279,989,1253,https://x.com/kegblgnunfaedh/status/1844600481555021888,1172167188800655360,kegblgnunfaedh,bantu doa der ini wasit gk kalah kontroversialnya pas laga australia vs bahrain dimana pemain australia dia kasih kartu merah dan bahrain menang atas australia,0,neutral,0.6614350080490112
11,1844552257523810429,Fri Oct 11 01:35:02 +0000 2024,3051,Post-Match Press Conference: Bahrain vs Indonesia Shin Tae-yong sempat menyinggung beberapa keputusan wasit dan menolak berjabat tangan dengan Local Media Officer ️️ #AFCMAFIAMONEY #TimnasIndonesia #GarudaMendunia https://t.co/VeYbfe5QLU,1844552257523810429,https://pbs.twimg.com/ext_tw_video_thumb/1844551435377344512/pu/img/zWxGj3KyUzYceHAH.jpg,,in,"Tulungagung, Indonesia",33,46,653,https://x.com/ririkbocil/status/1844552257523810429,2244125553,ririkbocil,postmatch press conference bahrain vs indonesia shin taeyong sempat menyinggung beberapa keputusan wasit dan menolak berjabat tangan dengan local media officer,2,neutral,0.9995798468589783
12,1844441509414006938,Thu Oct 10 18:14:58 +0000 2024,27,Dear @FIFAcom injury time 6 minutes but this stupid guy didn't blow the whistle!! The wistle was blow 3 minutes later total 9 minutes Indonesia VS Bahrain !#wasit #IndonesiavsBahrain #referee https://t.co/H3oqPrLxzn,1844441509414006938,https://pbs.twimg.com/media/GZjFxyVa0AArQOe.jpg,,en,,0,9,6,https://x.com/FromAgung8981/status/1844441509414006938,1693559271496245248,FromAgung8981,dear  injury time  minutes but this stupid guy didnt blow the whistle the wistle was blow  minutes later total  minutes indonesia vs bahrain,2,neutral,0.9983123540878296
13,1844455742163829034,Thu Oct 10 19:11:31 +0000 2024,61421,Media belanda pemain timnas philipina orang malaysia naver &amp; pann korea. Semua bahas Indonesia dicurangi wasit yang gak beres. So the problem is on you ya bahrain.,1844455742163829034,,,in,,375,190,11835,https://x.com/happyandl0ve/status/1844455742163829034,1410133058250940417,happyandl0ve,media belanda pemain timnas philipina orang malaysia naver amp pann korea semua bahas indonesia dicurangi wasit yang gak beres so the problem is on you ya bahrain,2,negative,0.9990124702453613
14,1844644175893127511,Fri Oct 11 07:40:18 +0000 2024,1226,Media luar mulai menyorot terkait kontroversi dari wasit Ahmed Al Kaf yang membiarkan waktu terus berjalan meskipun waktu pertandingan sudah habis hal inilah membuat indonesia gagal menang. Kontroversi dari wasit ini juga dianggap memihak ke bahrain. #TimnasDay #afcmafia https://t.co/H5roQsuUmT,1844644175893127511,https://pbs.twimg.com/ext_tw_video_thumb/1844644069445902336/pu/img/VpoEPje-TFkwpbzE.jpg,,in,,7,45,324,https://x.com/satria_gigin/status/1844644175893127511,1519990804495826944,satria_gigin,media luar mulai menyorot terkait kontroversi dari wasit ahmed al kaf yang membiarkan waktu terus berjalan meskipun waktu pertandingan sudah habis hal inilah membuat indonesia gagal menang kontroversi dari wasit ini juga dianggap memihak ke bahrain,2,negative,0.9903928637504578
15,1844724343567511798,Fri Oct 11 12:58:51 +0000 2024,2,Wasit #AFCMafia Ahmed Al Kaf bersiaplah menerima hukum karma mu.. Goal Ragnar dan El Klemer disaat #TimnasDay kemarin melawan bahrain akan selalu terngiang didalam kepala mu.. https://t.co/xt1gyeWCEh,1844724343567511798,https://pbs.twimg.com/ext_tw_video_thumb/1844724286415888384/pu/img/qcEWNZkYMr32Oy-v.jpg,,in,,1,0,0,https://x.com/Farms_27/status/1844724343567511798,1754550595451858945,Farms_27,wasit  ahmed al kaf bersiaplah menerima hukum karma mu goal ragnar dan el klemer disaat  kemarin melawan bahrain akan selalu terngiang didalam kepala mu,2,negative,0.9874563813209534
16,1844531301141053718,Fri Oct 11 00:11:46 +0000 2024,11264,𝗧𝗜𝗠𝗡𝗔𝗦 𝗜𝗡𝗗𝗢𝗡𝗘𝗦𝗜𝗔 𝗗𝗜𝗥𝗔𝗠𝗣𝗢𝗞 &amp; 𝗗𝗜𝗝𝗔𝗥𝗔𝗛! Dua komentator asal Malaysia @aiman_sekaiichi dan @keeshmatstats kompak menyebut wasit menjadi biang keladi kegagalan timnas Indonesia meraih kemenangan di markas Bahrain dalam laga lanjutan kualifikasi Piala https://t.co/NhAgjDWHkB,1844531301141053718,https://pbs.twimg.com/media/GZkXWCXbEAAo5VS.jpg,,in,Indonesia,70,175,2030,https://x.com/GOAL_ID/status/1844531301141053718,27197792,GOAL_ID,𝗧𝗜𝗠𝗡𝗔𝗦 𝗜𝗡𝗗𝗢𝗡𝗘𝗦𝗜𝗔 𝗗𝗜𝗥𝗔𝗠𝗣𝗢𝗞 amp 𝗗𝗜𝗝𝗔𝗥𝗔𝗛 dua komentator asal malaysia  dan  kompak menyebut wasit menjadi biang keladi kegagalan timnas indonesia meraih kemenangan di markas bahrain dalam laga lanjutan kualifikasi piala,0,neutral,0.911750316619873
17,1844440760491602415,Thu Oct 10 18:12:00 +0000 2024,11040,Udah tau kan? Kenapa para Nabi Allah turunkan di Jazirah Arab? Ya kaya gini kelakuanya Jahiliah.. Menghalalkan segala cara perpanjangan waktu +6 main sampe menit 99 ‍️ ga Qatar Ga Bahrain sama aja wasit nya pun org timur tengah juga Ribet klo urusan sm org Arab #TimnasDay,1844440760491602415,,,in,,166,231,2710,https://x.com/JannahNiss13676/status/1844440760491602415,1665264922031427585,JannahNiss13676,udah tau kan kenapa para nabi allah turunkan di jazirah arab ya kaya gini kelakuanya jahiliah menghalalkan segala cara perpanjangan waktu  main sampe menit   ga qatar ga bahrain sama aja wasit nya pun org timur tengah juga ribet klo urusan sm org arab,1,negative,0.99981290102005
18,1844447113775927778,Thu Oct 10 18:37:14 +0000 2024,65,Yg deket STY wasit final Sea games indo vs thai di kamboja dmn pd saay itu pak kombes digebuki pemain thai. Yg botak wasit bahrain vs indo. Kayaknya wasit2 negara arab gak kepengen Indonesia menang. #TimnasIndonesia https://t.co/o333XHX7Zq,1844447113775927778,https://pbs.twimg.com/media/GZjK308aAAEXSeV.jpg,,in,Jakarta,0,0,7,https://x.com/abang_regar/status/1844447113775927778,197343572,abang_regar,yg deket sty wasit final sea games indo vs thai di kamboja dmn pd saay itu pak kombes digebuki pemain thai yg botak wasit bahrain vs indo kayaknya wasit negara arab gak kepengen indonesia menang,0,negative,0.9993318915367126
19,1844445758927552789,Thu Oct 10 18:31:51 +0000 2024,1570,IGnya langsung diprivate dan banyak netizen Indonesia mereport. Wasit tersebut wajib di pecat oleh @FIFAcom karena itu sudah merupakan pelanggaran sepakbola international karena pasti di sogok oleh Sultan Bahrain. Ayo guys rame-rame mention ke @FIFAcom FIFA biar tahu. https://t.co/1TDM28Fwdn,1844445758927552789,https://pbs.twimg.com/media/GZjJoVua0AAbV_1.jpg,,in,"Cape Canaveral, FL",8,148,316,https://x.com/mistercruise04/status/1844445758927552789,1701967203325603840,mistercruise04,ignya langsung diprivate dan banyak netizen indonesia mereport wasit tersebut wajib di pecat oleh  karena itu sudah merupakan pelanggaran sepakbola international karena pasti di sogok oleh sultan bahrain ayo guys ramerame mention ke  fifa biar tahu,1,negative,0.999138593673706
20,1844692810257342508,Fri Oct 11 10:53:33 +0000 2024,19,sampe sekarang masih belum bisa ikhlas sama kelakuan wasit botak anjing. terus apa yang bisa gue lakuin? ya nyerang mental pemain bahrain lah gile gue dm satu2 pemainnya #AFCMafia https://t.co/poqyJPbvbI,1844692810257342508,https://pbs.twimg.com/media/GZmqU1gaAAEAMTr.jpg,,in,,1,1,1,https://x.com/athenazalika/status/1844692810257342508,1343691968400949248,athenazalika,sampe sekarang masih belum bisa ikhlas sama kelakuan wasit botak anjing terus apa yang bisa gue lakuin ya nyerang mental pemain bahrain lah gile gue dm satu pemainnya,0,negative,0.9998304843902588
21,1844714450651410754,Fri Oct 11 12:19:32 +0000 2024,7,SMA 70 Sandra Dewi Witan Komeng GAYA GUE Haram Bahrain Wasit Shame Arab https://t.co/0wz1WzqDFB https://t.co/7vTsJyhOfu https://t.co/YGOX2pNeS5 https://t.co/gnjTWv0eHN Channel : https://t.co/zb40Q4rpfu Ahmed Al Kaf Malik https://t.co/s2AWb2xGwj,1844714450651410754,https://pbs.twimg.com/ext_tw_video_thumb/1844714418267205632/pu/img/W_zqmUBcb1nkruEl.jpg,,in,kulonprogo,0,15,5,https://x.com/KellyBrown1339/status/1844714450651410754,1808349700107743232,KellyBrown1339,sma  sandra dewi witan komeng gaya gue haram bahrain wasit shame arab     channel   ahmed al kaf malik,2,neutral,0.9992699027061462
22,1844438826573496801,Thu Oct 10 18:04:18 +0000 2024,4219,️ Gess ini Instagram wasit coyy mari kita berkunjung ‍ Bahrain 🇧🇭 1-2 🇮🇩 Indonesia #TimnasDay #TimnasIndonesia https://t.co/q5xHpgNgLq,1844438826573496801,https://pbs.twimg.com/media/GZjDVgAaAAMy4qd.jpg,,in,,277,1312,1003,https://x.com/MainBola_/status/1844438826573496801,1323682890496925696,MainBola_,gess ini instagram wasit coyy mari kita berkunjung  bahrain    indonesia,2,neutral,0.9988681077957153
23,1844454961436041446,Thu Oct 10 19:08:25 +0000 2024,10997,Pov : keributan setelah pertandingan Bahrain melawan Indonesia dari bangku penonton Shayne Patty nama kasih keras bang #TimnasIndonesia #TimnasDay Wasit https://t.co/xEgMVGhQIL,1844454961436041446,https://pbs.twimg.com/ext_tw_video_thumb/1844454791868710917/pu/img/BBkUZ8S9vqx9HS7k.jpg,,in,,54,70,1723,https://x.com/aseprivva/status/1844454961436041446,1636667961883889666,aseprivva,pov  keributan setelah pertandingan bahrain melawan indonesia dari bangku penonton shayne patty nama kasih keras bang   wasit,2,neutral,0.9986830353736877
24,1844572206929674341,Fri Oct 11 02:54:19 +0000 2024,4988,Momen waktu para pemain timnas setelah pertandingan mau ke Tribun supporter Indonesia tapi sama polisi atau keamanan Bahrain ngga dibolehin‍ fakkk segitunya kah Wasit FIFA ancur ditambah tuan rumah gajelas tungguin di GBK lu bahrain‼️ #TimnasDay #afcmafia https://t.co/Tz5K1kFTFa,1844572206929674341,https://pbs.twimg.com/amplify_video_thumb/1844572109491916800/img/i-dk42QrpfOl2Gpr.jpg,,in,,122,236,1009,https://x.com/aingriwehuy/status/1844572206929674341,1718574113676304384,aingriwehuy,momen waktu para pemain timnas setelah pertandingan mau ke tribun supporter indonesia tapi sama polisi atau keamanan bahrain ngga dibolehin fakkk segitunya kah wasit fifa ancur ditambah tuan rumah gajelas tungguin di gbk lu bahrain,0,negative,0.9998076558113098
25,1844476924518936729,Thu Oct 10 20:35:42 +0000 2024,31,WARGA INDO MEMANG TOP WKWK buset wiki wasit indonesia vs bahrain langsung di goreng https://t.co/cUHzjcMhow,1844476924518936729,https://pbs.twimg.com/media/GZjl-5eaAAMT_5K.jpg,,in,Indonesia,0,0,1,https://x.com/callme_joestar/status/1844476924518936729,1548384050557366272,callme_joestar,warga indo memang top wkwk buset wiki wasit indonesia vs bahrain langsung di goreng,2,neutral,0.9996625185012817
26,1844442975390273991,Thu Oct 10 18:20:48 +0000 2024,276,Wasit yg awalnya dipuji berakhir dicaci bahkan Bahrain tidak bisa tersenyum dengan hasil ini karena tau jalan mereka menuju seri sungguh keji. Perlawanan Indonesia sungguh tiada lawan mungkin ini jalan bagi garuda untuk menjadi pahlawan. #TimnasIndonesia #TimnasDay https://t.co/But2BHZxSr,1844442975390273991,https://pbs.twimg.com/media/GZjHHIJaAAY-zzO.jpg,,in,anywhere,0,10,42,https://x.com/serifruitiy/status/1844442975390273991,844301765826691072,serifruitiy,wasit yg awalnya dipuji berakhir dicaci bahkan bahrain tidak bisa tersenyum dengan hasil ini karena tau jalan mereka menuju seri sungguh keji perlawanan indonesia sungguh tiada lawan mungkin ini jalan bagi garuda untuk menjadi pahlawan,2,negative,0.9998127818107605
27,1844442198001189143,Thu Oct 10 18:17:42 +0000 2024,2687,Viral video zahra tiktoker 6 menit https://t.co/55bPejCetu https://t.co/sGDJeMwF8F https://t.co/JAOwR5nRL9 https://t.co/otemjU5FH4 Join Telegram https://t.co/Yw5VsYWu3e mvs anime spotify netflix sosmed doodstream #TimnasDay Wasit Botak Timur Tengah Fifa Bahrain https://t.co/IccxAChime,1844442198001189143,https://pbs.twimg.com/media/GZjGZtQa4AAh7UM.jpg,,in,,0,114,267,https://x.com/lovnasa/status/1844442198001189143,760630227886231552,lovnasa,viral video zahra tiktoker  menit     join telegram  mvs anime spotify netflix sosmed doodstream  wasit botak timur tengah fifa bahrain,0,neutral,0.9981632828712463
28,1844441996934652385,Thu Oct 10 18:16:54 +0000 2024,63,Wasit indonesia vs bahrain langsung berubah nama di wikipedia WOWKWKWKWKWKW https://t.co/QJoUSja3mh,1844441996934652385,https://pbs.twimg.com/media/GZjGN99aAAQmJJp.jpg,,in,,1,3,5,https://x.com/theforbiddenwan/status/1844441996934652385,1497871862260731906,theforbiddenwan,wasit indonesia vs bahrain langsung berubah nama di wikipedia wowkwkwkwkwkw,2,neutral,0.999677300453186
29,1844448456351580431,Thu Oct 10 18:42:34 +0000 2024,7,wikipedia wasit Indonesia vs Bahrain tadi si ahmed alkaf langsung diedit sama king indo https://t.co/sEO1ljOg9R,1844448456351580431,https://pbs.twimg.com/media/GZjMGK7boAAAx9i.jpg,,in,"DKI Jakarta, Indonesia",0,0,2,https://x.com/imyourkind/status/1844448456351580431,1431298779609649153,imyourkind,wikipedia wasit indonesia vs bahrain tadi si ahmed alkaf langsung diedit sama king indo,2,neutral,0.9993231296539307
30,1844449866891788341,Thu Oct 10 18:48:11 +0000 2024,3961,hasil pertandingan indonesia vs bahrain tadi rame juga di forum korea pada bahas wasit #timnasday https://t.co/uzETqHOjyZ,1844449866891788341,https://pbs.twimg.com/media/GZjNYPtaAAYJkQi.jpg,,in,,21,24,590,https://x.com/0PSH8/status/1844449866891788341,1546827844369936384,0PSH8,hasil pertandingan indonesia vs bahrain tadi rame juga di forum korea pada bahas wasit,2,neutral,0.999679446220398
31,1844448989934125402,Thu Oct 10 18:44:42 +0000 2024,18,WIKIPEDIA WASIT BAHRAIN MALAM INI (1.42 am) diubah ubah rakyat indo gokilll https://t.co/lltE8VhTWR,1844448989934125402,https://pbs.twimg.com/media/GZjMkZmbUAA59RQ.jpg,,in,,0,2,5,https://x.com/gimgimmy11/status/1844448989934125402,916506354407243776,gimgimmy11,wikipedia wasit bahrain malam ini  am diubah ubah rakyat indo gokilll,0,neutral,0.9988195300102234
32,1844451167730106391,Thu Oct 10 18:53:21 +0000 2024,21,Desak @FIFAcom @FIFAWorldCup dan @PSSI @beritastenggara Diskualifikasi Bahrain dari Round 3 Kualifikasi Piala Dunia 2026 Zona Asia karena dua kasus saat melawan Jepang dan Kecurangan nyata lawan Indonesia. Wasit disanksi cabut lesensi sebagai wasit. #TimnasIndonesia #TimnasDay https://t.co/oJAPgmYDw2,1844451167730106391,https://pbs.twimg.com/media/GZjOjulaAAILvmO.jpg,,in,Jakarta Capital Region,2,1,7,https://x.com/FatseyMalik/status/1844451167730106391,1545746875436806144,FatseyMalik,desak   dan   diskualifikasi bahrain dari round  kualifikasi piala dunia  zona asia karena dua kasus saat melawan jepang dan kecurangan nyata lawan indonesia wasit disanksi cabut lesensi sebagai wasit,2,neutral,0.9782760143280029
33,1844446458508083245,Thu Oct 10 18:34:38 +0000 2024,29,GPT bela bahrain. oke uninstall #wasit #TimnasDay #FIFA https://t.co/SDaQtYx7vp,1844446458508083245,https://pbs.twimg.com/media/GZjKRfBaAAYIErI.jpg,,in,"Jawa Timur, Indonesia",0,16,1,https://x.com/iqbalBolang45/status/1844446458508083245,1571900197,iqbalBolang45,gpt bela bahrain oke uninstall,2,neutral,0.9995856881141663
34,1844584588930412676,Fri Oct 11 03:43:31 +0000 2024,957,Sempat terjadi keributan seusai pertandingan Bahrain melawan Indonesia! Bermula ketika Shin Tae-yong dan beberapa pemain melakukan protes kepada wasit. Lalu Shayne Pattynama melakukan protes kepada official pertandingan dan Jay Idzes yang sempat bersitegang dengan kepolisian. https://t.co/yUipQ6W7K9,1844584588930412676,https://pbs.twimg.com/media/GZlH5DDakAAvxts.jpg,,in,"DKI Jakarta, Indonesia",14,12,226,https://x.com/vivagoal_idn/status/1844584588930412676,1395640807533645824,vivagoal_idn,sempat terjadi keributan seusai pertandingan bahrain melawan indonesia bermula ketika shin taeyong dan beberapa pemain melakukan protes kepada wasit lalu shayne pattynama melakukan protes kepada official pertandingan dan jay idzes yang sempat bersitegang dengan kepolisian,2,neutral,0.9976909160614014
35,1844708296168542255,Fri Oct 11 11:55:05 +0000 2024,30,ngeliat kelakuan wasit indonesia vs bahrain kemarin knetz jadi throwback. ternyata timnas korea juga pernah jadi korban pas lawan iran. katanya wasit ini tuh skilled tapi kalau udah ngelibatin negara timur tengah keputusannya jadi biased https://t.co/ZCO81Gplsf,1844708296168542255,https://pbs.twimg.com/media/GZm4avGbgAExC1W.jpg,,in,,3,1,6,https://x.com/0PSH8/status/1844708296168542255,1546827844369936384,0PSH8,ngeliat kelakuan wasit indonesia vs bahrain kemarin knetz jadi throwback ternyata timnas korea juga pernah jadi korban pas lawan iran katanya wasit ini tuh skilled tapi kalau udah ngelibatin negara timur tengah keputusannya jadi biased,2,negative,0.9998177886009216
36,1844508440728830058,Thu Oct 10 22:40:56 +0000 2024,11,Ga usah nyalahin witan jing di momen ini pas witan gagal counter attack terus bola jatuh ke kaki bahrain harusny ditiup peluitny malah wasitny ngebiarin bahrain balik ngecounter dapet corner. Emang wasit anjingggg https://t.co/8NaKhIcHNr,1844508440728830058,https://pbs.twimg.com/media/GZkCpnxaAAAEcXs.jpg,,in,@ManUtd,0,3,0,https://x.com/claudh0/status/1844508440728830058,1490828018893623296,claudh0,ga usah nyalahin witan jing di momen ini pas witan gagal counter attack terus bola jatuh ke kaki bahrain harusny ditiup peluitny malah wasitny ngebiarin bahrain balik ngecounter dapet corner emang wasit anjingggg,2,negative,0.9997449517250061
37,1844661240536199529,Fri Oct 11 08:48:06 +0000 2024,19,Jadi bulan-bulanan Netijen sepakbola SELURUH DUNIA hari ini 433 juga ikut menyindir dari Aksi Ahmed Alkaf wasit yang memimpin laga Bahrain vs Indonesia tadi malam https://t.co/WYFwvaeNFt,1844661240536199529,https://pbs.twimg.com/media/GZmNngPbYAAv718.png,,in,INDONESIA,0,1,4,https://x.com/senang_say86255/status/1844661240536199529,1823691850789871616,senang_say86255,jadi bulanbulanan netijen sepakbola seluruh dunia hari ini  juga ikut menyindir dari aksi ahmed alkaf wasit yang memimpin laga bahrain vs indonesia tadi malam,2,neutral,0.9822652339935303
38,1844451916614599085,Thu Oct 10 18:56:19 +0000 2024,39,Wasit Indo vs Bahrain malam ini ️️️ https://t.co/0E6IyWh3jV,1844451916614599085,https://pbs.twimg.com/ext_tw_video_thumb/1844451876454137857/pu/img/BC-vV78UJs44UujM.jpg,,in,Indonesia,0,2,4,https://x.com/BearCoffeebear/status/1844451916614599085,378545325,BearCoffeebear,wasit indo vs bahrain malam ini,0,neutral,0.9995991587638855
39,1844547384077947040,Fri Oct 11 01:15:41 +0000 2024,85,Sepertinya laporan ke AFC sulit karena presiden AFC asal bahrain sulit kecuali ada paman. Ya udah kita hujat aja si botak Al Kaf kalo gw : wasit pukimak kalo makian kalian apa ke si botak? https://t.co/Mpuq6e2ovJ,1844547384077947040,https://pbs.twimg.com/media/GZklYRoXQAogcrC.jpg,,in,Zimbabwe ,1,24,15,https://x.com/V3g3L/status/1844547384077947040,224431376,V3g3L,sepertinya laporan ke afc sulit karena presiden afc asal bahrain sulit kecuali ada paman ya udah kita hujat aja si botak al kaf kalo gw  wasit pukimak kalo makian kalian apa ke si botak,1,negative,0.9997846484184265
