,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,cleaned_tweet,cluster,label,score
10,1844440735606882749,Thu Oct 10 18:11:54 +0000 2024,15006,We are proud Garuda fans. Berada di level ini memang akan ada hal-hal seperti ini. Ini membuktikan kita sudah di level berbeda. Bahrain main home masih butuh wasit untuk mengamankan satu angka. Bangkit lagi lawan China Garuda-ku! 🇮🇩 https://t.co/3VvuVt44Cn,1844440735606882749,https://pbs.twimg.com/media/GZjFEhdaAAQ3Yqj.jpg,,in,,113,336,3963,https://x.com/The_RedsIndo/status/1844440735606882749,1392892878314119170,The_RedsIndo,we are proud garuda fans berada di level ini memang akan ada halhal seperti ini ini membuktikan kita sudah di level berbeda bahrain main home masih butuh wasit untuk mengamankan satu angka bangkit lagi lawan china garudaku,0,negative,0.9986831545829773
11,1844447113775927778,Thu Oct 10 18:37:14 +0000 2024,115,Yg deket STY wasit final Sea games indo vs thai di kamboja dmn pd saay itu pak kombes digebuki pemain thai. Yg botak wasit bahrain vs indo. Kayaknya wasit2 negara arab gak kepengen Indonesia menang. #TimnasIndonesia https://t.co/o333XHX7Zq,1844447113775927778,https://pbs.twimg.com/media/GZjK308aAAEXSeV.jpg,,in,Jakarta,0,5,11,https://x.com/abang_regar/status/1844447113775927778,197343572,abang_regar,yg deket sty wasit final sea games indo vs thai di kamboja dmn pd saay itu pak kombes digebuki pemain thai yg botak wasit bahrain vs indo kayaknya wasit negara arab gak kepengen indonesia menang,1,negative,0.9993318915367126
12,1844448989934125402,Thu Oct 10 18:44:42 +0000 2024,38,WIKIPEDIA WASIT BAHRAIN MALAM INI (1.42 am) diubah ubah rakyat indo gokilll https://t.co/lltE8VhTWR,1844448989934125402,https://pbs.twimg.com/media/GZjMkZmbUAA59RQ.jpg,,in,,0,4,6,https://x.com/gimgimmy11/status/1844448989934125402,916506354407243776,gimgimmy11,wikipedia wasit bahrain malam ini  am diubah ubah rakyat indo gokilll,0,neutral,0.9988195300102234
13,1844441509414006938,Thu Oct 10 18:14:58 +0000 2024,30,Dear @FIFAcom injury time 6 minutes but this stupid guy didn't blow the whistle!! The wistle was blow 3 minutes later total 9 minutes Indonesia VS Bahrain !#wasit #IndonesiavsBahrain #referee https://t.co/H3oqPrLxzn,1844441509414006938,https://pbs.twimg.com/media/GZjFxyVa0AArQOe.jpg,,en,,0,10,6,https://x.com/FromAgung8981/status/1844441509414006938,1693559271496245248,FromAgung8981,dear  injury time  minutes but this stupid guy didnt blow the whistle the wistle was blow  minutes later total  minutes indonesia vs bahrain,1,neutral,0.9983123540878296
14,1845039722219127261,Sat Oct 12 09:52:03 +0000 2024,203,Pandangan Komika dan badut politik atas kecurangan Wasit Indonesia Vs Bahrain Kawan hidup itu tidak hanya ambisi kepentinganmu saja bernegara juga tidak selucu stand up comedymu https://t.co/WScNLIczpm,1845039722219127261,https://pbs.twimg.com/media/GZrl160aoAAX-cH.jpg,,in,"Singapur, India",3,48,52,https://x.com/dhemit_is_back/status/1845039722219127261,117694469,dhemit_is_back,pandangan komika dan badut politik atas kecurangan wasit indonesia vs bahrain kawan hidup itu tidak hanya ambisi kepentinganmu saja bernegara juga tidak selucu stand up comedymu,0,negative,0.9981999397277832
15,1844476924518936729,Thu Oct 10 20:35:42 +0000 2024,131,WARGA INDO MEMANG TOP WKWK buset wiki wasit indonesia vs bahrain langsung di goreng https://t.co/cUHzjcMhow,1844476924518936729,https://pbs.twimg.com/media/GZjl-5eaAAMT_5K.jpg,,in,Indonesia,0,10,9,https://x.com/callme_joestar/status/1844476924518936729,1548384050557366272,callme_joestar,warga indo memang top wkwk buset wiki wasit indonesia vs bahrain langsung di goreng,0,neutral,0.9996625185012817
16,1844440316688073161,Thu Oct 10 18:10:14 +0000 2024,16337,tanbahan waktu +6 menit tapi bahrain dikasih kesempatan sama wasit sampai waktu 90+9 it's a not fair at all football? just a fulus oil #TimnasDay https://t.co/g7N7EoWtlq,1844440316688073161,https://pbs.twimg.com/media/GZjEsZwbAAAN7Cd.jpg,,in,IDN,286,383,4197,https://x.com/hmineson/status/1844440316688073161,874545519565053952,hmineson,tanbahan waktu  menit tapi bahrain dikasih kesempatan sama wasit sampai waktu  its a not fair at all football just a fulus oil,0,neutral,0.9989266991615295
17,1844455829652766975,Thu Oct 10 19:11:52 +0000 2024,38,di persilahkan netizen yang budiman ini anaknya president AFC Bahrain #wasit #TimnasIndonesia #bahrainvsindonesia https://t.co/KYp9Es4swx,1844455829652766975,https://pbs.twimg.com/media/GZjSzGlaEAA0CL_.jpg,,in,INA,0,12,6,https://x.com/Andribdbx/status/1844455829652766975,563536431,Andribdbx,di persilahkan netizen yang budiman ini anaknya president afc bahrain,2,neutral,0.9995126724243164
18,1844945009562484798,Sat Oct 12 03:35:42 +0000 2024,189,Aneh! Kiper Bahrain malah ngamuk ke supporter Indonesia setelah disebut Bahrain dibantu wasit. Pierluigi Collina wasit legendaris dunia asal Italia menyebutkan memang ada kejanggalan dalam kinerja wasit asal Oman Ahmed Al-Kaf tsb yg berbau pengaturan score. https://t.co/DcbN1ImH5S,1844945009562484798,https://pbs.twimg.com/ext_tw_video_thumb/1844944847515557888/pu/img/lABxhU_Bnd_o9HXv.jpg,,in,,11,52,47,https://x.com/proclaro_lover/status/1844945009562484798,1214530025732444160,proclaro_lover,aneh kiper bahrain malah ngamuk ke supporter indonesia setelah disebut bahrain dibantu wasit pierluigi collina wasit legendaris dunia asal italia menyebutkan memang ada kejanggalan dalam kinerja wasit asal oman ahmed alkaf tsb yg berbau pengaturan score,1,negative,0.9994218349456787
19,1844627708271058953,Fri Oct 11 06:34:51 +0000 2024,2367,Saking gedeknya sama wasit Ahmed Al Kaf Shin Tae-yong nggak mau salaman sama petugas media Bahrain Semoga surat protes ke FIFA dan AFC dapat respon baik. #AFCMAFIAMONEY #TimnasDay https://t.co/WHrjIg6kqS,1844627708271058953,https://pbs.twimg.com/ext_tw_video_thumb/1844627653552386048/pu/img/i5VWBgJgtQ5kPolE.jpg,,in,,22,83,380,https://x.com/inilahdotcom/status/1844627708271058953,46693036,inilahdotcom,saking gedeknya sama wasit ahmed al kaf shin taeyong nggak mau salaman sama petugas media bahrain semoga surat protes ke fifa dan afc dapat respon baik,2,negative,0.5937182307243347
20,1844453296742047779,Thu Oct 10 19:01:48 +0000 2024,29,Emang dasar wasit nya udah dibayar sama pihak bahrain. Tetap semangat Timnas Indonesia.. Perjuangan belum selesai.. Aku tambahin tangkapan layar di menit ke 98:32 dengan skor Bahrain 1 vs Indo 2. #TimnasDay https://t.co/A9vV1s6g6g,1844453296742047779,https://pbs.twimg.com/media/GZjQfuaaAAMoAdb.jpg,,in,,1,1,7,https://x.com/Farms_27/status/1844453296742047779,1754550595451858945,Farms_27,emang dasar wasit nya udah dibayar sama pihak bahrain tetap semangat timnas indonesia perjuangan belum selesai aku tambahin tangkapan layar di menit ke  dengan skor bahrain  vs indo,1,positive,0.940374493598938
21,1844708296168542255,Fri Oct 11 11:55:05 +0000 2024,747,ngeliat kelakuan wasit indonesia vs bahrain kemarin knetz jadi throwback. ternyata timnas korea juga pernah jadi korban pas lawan iran. katanya wasit ini tuh skilled tapi kalau udah ngelibatin negara timur tengah keputusannya jadi biased https://t.co/ZCO81Gplsf,1844708296168542255,https://pbs.twimg.com/media/GZm4avGbgAExC1W.jpg,,in,,5,4,107,https://x.com/0PSH8/status/1844708296168542255,1546827844369936384,0PSH8,ngeliat kelakuan wasit indonesia vs bahrain kemarin knetz jadi throwback ternyata timnas korea juga pernah jadi korban pas lawan iran katanya wasit ini tuh skilled tapi kalau udah ngelibatin negara timur tengah keputusannya jadi biased,1,negative,0.9998177886009216
22,1844552257523810429,Fri Oct 11 01:35:02 +0000 2024,3754,Post-Match Press Conference: Bahrain vs Indonesia Shin Tae-yong sempat menyinggung beberapa keputusan wasit dan menolak berjabat tangan dengan Local Media Officer ️️ #AFCMAFIAMONEY #TimnasIndonesia #GarudaMendunia https://t.co/VeYbfe5QLU,1844552257523810429,https://pbs.twimg.com/ext_tw_video_thumb/1844551435377344512/pu/img/zWxGj3KyUzYceHAH.jpg,,in,"Tulungagung, Indonesia",45,56,798,https://x.com/ririkbocil/status/1844552257523810429,2244125553,ririkbocil,postmatch press conference bahrain vs indonesia shin taeyong sempat menyinggung beberapa keputusan wasit dan menolak berjabat tangan dengan local media officer,0,neutral,0.9995798468589783
23,1844451916614599085,Thu Oct 10 18:56:19 +0000 2024,580,Wasit Indo vs Bahrain malam ini ️️️ https://t.co/0E6IyWh3jV,1844451916614599085,https://pbs.twimg.com/ext_tw_video_thumb/1844451876454137857/pu/img/BC-vV78UJs44UujM.jpg,,in,Indonesia,9,6,124,https://x.com/BearCoffeebear/status/1844451916614599085,378545325,BearCoffeebear,wasit indo vs bahrain malam ini,1,neutral,0.9995991587638855
24,1844937913475399998,Sat Oct 12 03:07:30 +0000 2024,166,Ketika puluhan juta fans bola KECEWA dgn kepemimpinan wasit pada pertandingan Indonesia 🇮🇩 vs Bahrain 🇧🇭 ada pesohor mencuit pengen beda dari yg lain. Ndak mikir yah klen itu pnya produk yg suatu saat nanti tidak dibeli . Dalam politik &amp; hal lain silakan kalo mau https://t.co/FQ3ZKFP2B5,1844937913475399998,https://pbs.twimg.com/media/GZqIn73aAAQs6nB.jpg,,in,"Jakarta Pusat, DKI Jakarta",4,29,61,https://x.com/kangdede78/status/1844937913475399998,235931838,kangdede78,ketika puluhan juta fans bola kecewa dgn kepemimpinan wasit pada pertandingan indonesia  vs bahrain  ada pesohor mencuit pengen beda dari yg lain ndak mikir yah klen itu pnya produk yg suatu saat nanti tidak dibeli  dalam politik amp hal lain silakan kalo mau,1,negative,0.9993822574615479
25,1844473327857061953,Thu Oct 10 20:21:24 +0000 2024,37,Presiden AFC itu orang Bahrain dah gitu aja. Ahmed Al Kaf Wasit FIFA Drama #TimnasIndonesia #Timnas https://t.co/4EI9l6hjok,1844473327857061953,https://pbs.twimg.com/media/GZjit0ta0AATX65.jpg,,in,"DKI Jakarta, Indonesia",1,5,8,https://x.com/xampean/status/1844473327857061953,1578915857815973888,xampean,presiden afc itu orang bahrain dah gitu aja ahmed al kaf wasit fifa drama,2,negative,0.9994307160377502
26,1844672993034932495,Fri Oct 11 09:34:48 +0000 2024,58,Netijen Indonesia paling sering ribut dgn netijen Malaysia mengenai keunggulan timnas masing2. Namun justru media Malaysia yg 1 suara dgn netijen Indonesia terkait kontroversi wasit pada pertandingan Bahrain VS Indonesia. https://t.co/orEavPAjKl,1844672993034932495,https://pbs.twimg.com/media/GZmXUf6aIAANuk0.png,,in,,1,2,9,https://x.com/el_sulfat/status/1844672993034932495,125235427,el_sulfat,netijen indonesia paling sering ribut dgn netijen malaysia mengenai keunggulan timnas masing namun justru media malaysia yg  suara dgn netijen indonesia terkait kontroversi wasit pada pertandingan bahrain vs indonesia,1,negative,0.8495180010795593
27,1844634379160781229,Fri Oct 11 07:01:22 +0000 2024,7,Turut Berduka cita atas meninggalnya Ahmed al-kaf Wasit Bahrain vs Indonesia Semoga Tuhan tidak mengampuni dosa mu https://t.co/UilwZJ02TQ,1844634379160781229,https://pbs.twimg.com/media/GZl1MTabwAAL659.jpg,,in,,0,3,0,https://x.com/Mas_udiien/status/1844634379160781229,74334784,Mas_udiien,turut berduka cita atas meninggalnya ahmed alkaf wasit bahrain vs indonesia semoga tuhan tidak mengampuni dosa mu,1,neutral,0.9325606822967529
28,1844584588930412676,Fri Oct 11 03:43:31 +0000 2024,1213,Sempat terjadi keributan seusai pertandingan Bahrain melawan Indonesia! Bermula ketika Shin Tae-yong dan beberapa pemain melakukan protes kepada wasit. Lalu Shayne Pattynama melakukan protes kepada official pertandingan dan Jay Idzes yang sempat bersitegang dengan kepolisian. https://t.co/yUipQ6W7K9,1844584588930412676,https://pbs.twimg.com/media/GZlH5DDakAAvxts.jpg,,in,"DKI Jakarta, Indonesia",14,14,265,https://x.com/vivagoal_idn/status/1844584588930412676,1395640807533645824,vivagoal_idn,sempat terjadi keributan seusai pertandingan bahrain melawan indonesia bermula ketika shin taeyong dan beberapa pemain melakukan protes kepada wasit lalu shayne pattynama melakukan protes kepada official pertandingan dan jay idzes yang sempat bersitegang dengan kepolisian,0,neutral,0.9976909160614014
29,1844466995099840541,Thu Oct 10 19:56:14 +0000 2024,41,Timnas protes: Bahrain protes: Wasit gak jelas https://t.co/SuGQtbKEZT,1844466995099840541,https://pbs.twimg.com/media/GZjc9LWaAAAmVQ2.jpg,,in,,1,1,9,https://x.com/mtsb_id/status/1844466995099840541,1585945372425621504,mtsb_id,timnas protes bahrain protes wasit gak jelas,1,neutral,0.9994924068450928
30,1844446926428872836,Thu Oct 10 18:36:30 +0000 2024,644,Minimal harus hilang !!!! #TimnasDay Bahrain Wasit FIFA https://t.co/D9GJKbQd0d,1844446926428872836,https://pbs.twimg.com/media/GZjKsvTbsAAVeyi.jpg,,in,,12,67,108,https://x.com/this_is_apra/status/1844446926428872836,1892889398,this_is_apra,minimal harus hilang   bahrain wasit fifa,0,negative,0.9945045113563538
31,1844537837917782432,Fri Oct 11 00:37:45 +0000 2024,2,Tingkah Wasit Al Kahf mirip KPU. Tingkat Pemain Bahrain mirip Cawe-cawe Istana. Mungkin ini semua tulah pemimpin Indonesia yg suka bohong curang dan tdk adil pd Rakyatnya. https://t.co/IRCwHPraYh,1844537837917782432,https://pbs.twimg.com/media/GZkdYtuaAAAnZrb.jpg,,in,Diatas Genteng Istana,0,1,0,https://x.com/_Haris_Srg/status/1844537837917782432,213168371,_Haris_Srg,tingkah wasit al kahf mirip kpu tingkat pemain bahrain mirip cawecawe istana mungkin ini semua tulah pemimpin indonesia yg suka bohong curang dan tdk adil pd rakyatnya,1,negative,0.9980688691139221
32,1844443225454694755,Thu Oct 10 18:21:47 +0000 2024,3,Wasit KONTOL 90+6 jadi 90+9 kan anjing nih wasit VAR berkali-kali diberikan ke Bahrain 🇧🇭. Dibayar barapa lu wasit sama Sultan..? https://t.co/mdbdDEGNNf,1844443225454694755,https://pbs.twimg.com/media/GZjHVqSaEAAZNDY.jpg,,in,"Jakarta, Indonesia",0,0,0,https://x.com/Ello46/status/1844443225454694755,69166470,Ello46,wasit kontol  jadi  kan anjing nih wasit var berkalikali diberikan ke bahrain  dibayar barapa lu wasit sama sultan,0,negative,0.9996283054351807
33,1844526275458892219,Thu Oct 10 23:51:48 +0000 2024,21,Instagram wasit pro Bahrain hilang https://t.co/pa78CN0WSA,1844526275458892219,https://pbs.twimg.com/media/GZkS30IaAAIflNq.jpg,,de,"Jakarta Selatan, DKI Jakarta",0,1,1,https://x.com/MotivatorPower/status/1844526275458892219,731884386262487041,MotivatorPower,instagram wasit pro bahrain hilang,0,neutral,0.9995570778846741
34,1844547384077947040,Fri Oct 11 01:15:41 +0000 2024,122,Sepertinya laporan ke AFC sulit karena presiden AFC asal bahrain sulit kecuali ada paman. Ya udah kita hujat aja si botak Al Kaf kalo gw : wasit pukimak kalo makian kalian apa ke si botak? https://t.co/Mpuq6e2ovJ,1844547384077947040,https://pbs.twimg.com/media/GZklYRoXQAogcrC.jpg,,in,Zimbabwe ,1,35,22,https://x.com/V3g3L/status/1844547384077947040,224431376,V3g3L,sepertinya laporan ke afc sulit karena presiden afc asal bahrain sulit kecuali ada paman ya udah kita hujat aja si botak al kaf kalo gw  wasit pukimak kalo makian kalian apa ke si botak,2,negative,0.9997846484184265
35,1844692810257342508,Fri Oct 11 10:53:33 +0000 2024,63,sampe sekarang masih belum bisa ikhlas sama kelakuan wasit botak anjing. terus apa yang bisa gue lakuin? ya nyerang mental pemain bahrain lah gile gue dm satu2 pemainnya #AFCMafia https://t.co/poqyJPbvbI,1844692810257342508,https://pbs.twimg.com/media/GZmqU1gaAAEAMTr.jpg,,in,,1,7,4,https://x.com/athenazalika/status/1844692810257342508,1343691968400949248,athenazalika,sampe sekarang masih belum bisa ikhlas sama kelakuan wasit botak anjing terus apa yang bisa gue lakuin ya nyerang mental pemain bahrain lah gile gue dm satu pemainnya,2,negative,0.9998304843902588
36,1844564918416429073,Fri Oct 11 02:25:21 +0000 2024,25017,makasih dik malay tetangga serumpun mulai sekarang mau menghina bahrain dan wasit botak anjing,1844564918416429073,,,in,unmagnetism12@gmail.com,62,327,2556,https://x.com/unmagnetism/status/1844564918416429073,843269533930405888,unmagnetism,makasih dik malay tetangga serumpun mulai sekarang mau menghina bahrain dan wasit botak anjing,2,negative,0.9996597766876221
37,1844616598184984960,Fri Oct 11 05:50:42 +0000 2024,15,Diluar drma wasit anj Kalo momen peluang ini bisa jadi goal killing the game si pasti 3-1 My idol hj witan lagi kenapa lu awal masuk langsung buat pelanggaran ada peluang yg bisa jadi goal 2 vs 1 gabisa dimaksimalin Slide 2 pas corner goal bahrain posisi lu ngapain disitu https://t.co/Q7n6TAAQmP,1844616598184984960,https://pbs.twimg.com/media/GZllA-Ba8AEXL8k.jpg,,in,No affiliate,0,6,3,https://x.com/Rexthatch/status/1844616598184984960,1374614400691105792,Rexthatch,diluar drma wasit anj kalo momen peluang ini bisa jadi goal killing the game si pasti  my idol hj witan lagi kenapa lu awal masuk langsung buat pelanggaran ada peluang yg bisa jadi goal  vs  gabisa dimaksimalin slide  pas corner goal bahrain posisi lu ngapain disitu,2,negative,0.9989582300186157
38,1844442829315363033,Thu Oct 10 18:20:13 +0000 2024,9,#wasit #bahrain Malu donk sama dunia. https://t.co/DcaKST2GbV,1844442829315363033,https://pbs.twimg.com/media/GZjG5GjaAAEN6Uz.jpg,,in,"Bumiayu, Indonesia",0,1,3,https://x.com/Rohmannoor2/status/1844442829315363033,845599512110383104,Rohmannoor2,malu donk sama dunia,1,neutral,0.9991207718849182
39,1844562217657827657,Fri Oct 11 02:14:37 +0000 2024,21,Masih anget nih 4 min komenan dia Dipersilahkan untuk silaturahmi ke akun coach bahrain + bacotin tu bahrannt yang ga berani buka komen akun sendiri. FIFA WASIT mu asu #afcmafia China https://t.co/kkxOz3H0FP,1844562217657827657,https://pbs.twimg.com/media/GZkzjT1bUAAy3Kv.jpg,,in,福岡市,0,0,5,https://x.com/gatte_kun/status/1844562217657827657,811682505623420928,gatte_kun,masih anget nih  min komenan dia dipersilahkan untuk silaturahmi ke akun coach bahrain  bacotin tu bahrannt yang ga berani buka komen akun sendiri fifa wasit mu asu  china,0,neutral,0.974398672580719
40,1844525816065163626,Thu Oct 10 23:49:58 +0000 2024,1,90 + 6 = 99 Ape lo Ape lo? Wasit bahrain vs Indonesia pernah main di liga Indonesia ternyata https://t.co/TTBWrRuO28,1844525816065163626,https://pbs.twimg.com/media/GZkSc1paAAEMCfm.jpg,,in,Jakarta - Cilacap via Nagreg,0,1,1,https://x.com/r_danny19/status/1844525816065163626,231835706,r_danny19,ape lo ape lo wasit bahrain vs indonesia pernah main di liga indonesia ternyata,0,neutral,0.9995813965797424
41,1844518576000204911,Thu Oct 10 23:21:12 +0000 2024,81,Buat Pecinta Timnas Indonesia yang lagi Kesel Sama Wasit Ahmed Al Kaf dan ingin bersilaturahmi ke akunya ini saya tau Akun Aslinya Wasit Ini akunya https://t.co/0bn5i1jrh0 silahkan di Teror dan Serang #TimnasDay Bahrain #afcmafia #Ahmedalkaf Ahmed Al Kaf #AFCQualifiers https://t.co/zbsSaKb0Lo,1844518576000204911,https://pbs.twimg.com/media/GZkL0gdaAAM3D-A.jpg,,in,,1,27,49,https://x.com/riie_lintang/status/1844518576000204911,1459157299,riie_lintang,buat pecinta timnas indonesia yang lagi kesel sama wasit ahmed al kaf dan ingin bersilaturahmi ke akunya ini saya tau akun aslinya wasit ini akunya  silahkan di teror dan serang  bahrain   ahmed al kaf,1,negative,0.5076297521591187
42,1844681109008990234,Fri Oct 11 10:07:03 +0000 2024,171,FIFA presiden AFC Ahmed Al Kaf king indo witan Shayne #AFCMafia Ngapain bela2in wasit botak Ahmed Al Kaf sampai ke luar lapangan di kawal polisi? Woi FIFA Bahrain tuh penduduknya cuma 1 6juta bandingkan dg Indonesia yg 280jt. Bahrain ga ikut Pildun ga ngaruh https://t.co/zCVTw3BJaS,1844681109008990234,https://pbs.twimg.com/media/GZmfr41akAA1-L0.jpg,,in,,2,18,34,https://x.com/Jerukni01528287/status/1844681109008990234,1416398831659339776,Jerukni01528287,fifa presiden afc ahmed al kaf king indo witan shayne  ngapain belain wasit botak ahmed al kaf sampai ke luar lapangan di kawal polisi woi fifa bahrain tuh penduduknya cuma  juta bandingkan dg indonesia yg jt bahrain ga ikut pildun ga ngaruh,2,negative,0.9998053908348083
